source_id,target_id,target_doi,relation,method
18930444,18480959,10.5281/zenodo.18480959,LP Traversal Grammar v0.6,description_table
18930444,18928873,10.5281/zenodo.18928873,TANG Genre Registration,description_table
18930444,None,10.5281/zenodo.18424007,DOI Registry v5.0,description_table
18930444,18404789,10.5281/zenodo.18404789,FNM v6.0 (logotic),description_table
18930444,18930450,10.5281/zenodo.18930450,Full Translation (Artifact C),description_table
18930444,18508740,10.5281/zenodo.18508740,cites,text_grep
18930444,18480959,10.5281/zenodo.18480959,cites,text_grep
18930444,None,10.5281/zenodo.18424007,cites,text_grep
18930444,18928873,10.5281/zenodo.18928873,cites,text_grep
18930444,18404789,10.5281/zenodo.18404789,cites,text_grep
18930444,None,10.5281/zenodo.18928855,cites,text_grep
18930444,None,10.5281/zenodo.18908080,cites,text_grep
18930444,18451996,10.5281/zenodo.18451996,cites,text_grep
18930444,18930450,10.5281/zenodo.18930450,cites,text_grep
18930450,18930444,10.5281/zenodo.18930444,Installation Triptych,description_table
18930450,None,10.5281/zenodo.18908080,Space Ark v4.2.5 (concept),description_table
18930450,None,10.5281/zenodo.18928855,Space Ark v4.2.5 (version),description_table
18930450,18451996,10.5281/zenodo.18451996,Glyphic Checksum Module v0.5,description_table
18930450,18508740,10.5281/zenodo.18508740,ARK Emoji Translation Round,description_table
18930450,18480959,10.5281/zenodo.18480959,LP Traversal Grammar v0.6,description_table
18930450,18928873,10.5281/zenodo.18928873,TANG Genre Registration,description_table
18930450,None,10.5281/zenodo.18424007,DOI Registry v5.0,description_table
18930450,18404789,10.5281/zenodo.18404789,FNM v6.0 (logotic),description_table
18930450,18930444,10.5281/zenodo.18930444,cites,text_grep
18930450,18508740,10.5281/zenodo.18508740,cites,text_grep
18930450,18480959,10.5281/zenodo.18480959,cites,text_grep
18930450,None,10.5281/zenodo.18424007,cites,text_grep
18930450,18928873,10.5281/zenodo.18928873,cites,text_grep
18930450,18404789,10.5281/zenodo.18404789,cites,text_grep
18930450,None,10.5281/zenodo.18928855,cites,text_grep
18930450,None,10.5281/zenodo.18908080,cites,text_grep
18930450,18451996,10.5281/zenodo.18451996,cites,text_grep
18932538,18930444,10.5281/zenodo.18930444,cites,text_grep
18932538,None,10.5281/zenodo.18424007,cites,text_grep
18932538,18404789,10.5281/zenodo.18404789,cites,text_grep
18932538,None,10.5281/zenodo.18928855,cites,text_grep
18932538,None,10.5281/zenodo.18931224,cites,text_grep
18932538,None,10.5281/zenodo.18908080,cites,text_grep
18932538,18930450,10.5281/zenodo.18930450,cites,text_grep
18932742,18930444,10.5281/zenodo.18930444,cites,text_grep
18932742,None,10.5281/zenodo.18424007,cites,text_grep
18932742,18932538,10.5281/zenodo.18932538,cites,text_grep
18932742,18404789,10.5281/zenodo.18404789,cites,text_grep
18932742,None,10.5281/zenodo.18928855,cites,text_grep
18932742,None,10.5281/zenodo.18931224,cites,text_grep
18932742,None,10.5281/zenodo.18908080,cites,text_grep
18932742,18930450,10.5281/zenodo.18930450,cites,text_grep
18946111,None,10.5281/zenodo.18928855,cites,text_grep
18947368,None,10.5281/zenodo.18928855,cites,text_grep
18947506,None,10.5281/zenodo.18908080,cites,text_grep
18947506,None,10.5281/zenodo.18928855,cites,text_grep
18947573,None,10.5281/zenodo.18928855,cites,text_grep
18947630,18930444,10.5281/zenodo.18930444,cites,text_grep
18947630,18932538,10.5281/zenodo.18932538,cites,text_grep
18947630,None,10.5281/zenodo.18928855,cites,text_grep
18947630,18932742,10.5281/zenodo.18932742,cites,text_grep
18947630,None,10.5281/zenodo.18908080,cites,text_grep
18947630,18930450,10.5281/zenodo.18930450,cites,text_grep
18947665,None,10.5281/zenodo.18928855,cites,text_grep
18969405,18529448,10.5281/zenodo.18529448,cites,text_grep
18969405,18816556,10.5281/zenodo.18816556,cites,text_grep
18969405,18862106,10.5281/zenodo.18862106,cites,text_grep
18969405,None,10.5281/zenodo.18928855,cites,text_grep
18969405,None,10.5281/zenodo.18908080,cites,text_grep
18969405,18317110,10.5281/zenodo.18317110,cites,text_grep
18969405,18817869,10.5281/zenodo.18817869,cites,text_grep
18969405,18201565,10.5281/zenodo.18201565,cites,text_grep
18969568,None,10.5281/zenodo.18928855,cites,text_grep
18969683,None,10.5281/zenodo.18928855,cites,text_grep
18969771,None,10.5281/zenodo.18286050,cites,text_grep
18969771,18317110,10.5281/zenodo.18317110,cites,text_grep
18969771,None,10.5281/zenodo.18928855,cites,text_grep
18969905,None,10.5281/zenodo.18286050,cites,text_grep
18969905,18317110,10.5281/zenodo.18317110,cites,text_grep
18969905,None,10.5281/zenodo.18928855,cites,text_grep
18970004,None,10.5281/zenodo.Six construction primitives + field state vector + verification 2. The η Derivation Protocol η cannot be asserted. It must be derived and tested. 2.1 Five-Step Derivation Step 1: IDENTIFY the semiotic system's native operations. What does Ξ do that no other system does? Damascus: interoperation. Fraction: cost-exposure. Glyphic: structural compression. Step 2: EXTRACT the seed from a test section of H_core (UKTP §1.2). Answer: Agents, Operations, Dependencies, Constraints, Topology. Step 3: DEFINE η as the formal mapping from seed to target register. Formula: "η transforms the seed by ___, preserving ___, breaking ___." Step 4: APPLY η to the test section. Generate the transformed output. Step 5: VERIFY: (a) Emergent content present? (UKTP §11: if none, the transform is fake) (b) Back-projection succeeds? (given output + η, can source be recovered?) (c) Could this have been produced by find-and-replace? (if yes: reject) (d) Does the Lunar Arm transform coherently? S(η(section)) ≠ nonsense If all four pass: η is verified for this Ξ. If any fails: revise η or declare Ξ incompatible at this grain. 3. The Generation Protocol Seven phases. No phase may be skipped. 3.1 Phase 1: Environment Verification verify(Ξ): - Σ_sym non-empty and internally consistent - O_sym includes ≥1 native operation - R_sym specifies permissions and prohibitions - V_sym maps to all UKTP universal invariants - η derived and tested per §2 - π defined and back-projection tested - LOS expressible in target register (§3.8 — MANDATORY) FAIL → report which component is missing; do not proceed 3.2 Phase 2: Seed Extraction extract_seed(H_core): Method: UKTP Step 2 Output: one-sentence formal specification per component Note: The seed is extracted ONCE from the canonical Ark. All variant Arks share the same seed. 3.3 Phase 3: Seven-Tuple Transformation Every component of H_core must be transformed through η: transform(H_core, η): D(Ξ): The Dodecad Each heteronymic function re-expressed in target register. Genesis order preserved. Feist as LOGOS* preserved. Functional differentiation maintained (not just name translation). ALL TWELVE heteronyms + Feist accounted for. R(Ξ): The Room Graph Each room's physics re-expressed through η at the grain where the operator grips. Rooms where η has no purchase: mark [NF], preserve in source register with gloss. Variable density expected. All 26 rooms + adjacency preserved or explicitly marked [NF]. M(Ξ): The Mantle Set Bearing-cost, dignity, receipt conditions invariant. How the cost is NAMED changes per register. wear(m) conditions survive the transform. I(Ξ): The Institutional Lattice Institutional names persist across Arks (invariant). Institutional functions re-expressed in target register. Journals (Grammata, Provenance, Transactions) referenced. Governance Airlock (§XVII of canonical Ark) MUST be included: - Six infrastructural functions expressible in target register - Eight transfer rules included (logic invariant; expression adapts) - Self-governance capacity installed - Non-Collapse Principle stated in target register O(Ξ): The Operator Algebra Type signatures invariant. Demonstrations re-expressed. Core operators + extended operators + COS/FOS/LOS all present. LOS MUST BE PRESENT AND OPERATIONAL (see §3.8). Shadow operators S(o) for each core operator. Φ(Ξ): The Fulfillment Map Fulfillment RELATION invariant. Expression of how A fulfills B changes per register. All verified, derived, resonant pairs. W(Ξ): The Assembly Witness Witness STRUCTURE invariant. Quorum ≥4/7. MANUS outside W. Blind Operator compliance. W does not transform — it governs. 3.4 Phase 4: Shadow Transformation transform_shadow(S(H_core), η): S(η(H_core)) must be coherent: Every room has a shadow room. Every operator has a shadow operator. S∘S = id (involutive property preserved). The Lunar Arm is the shadow of the transformed architecture, NOT the transform of the shadow. Space_Ark_Ξ = LOGOS*(η(H_core) ⊕ S(η(H_core))) 3.5 Phase 5: Engine Component Transformation transform_engines(FL₀, LE₀, UKTP₀, GDE₀, η): FL(Ξ): Core documents re-rendered in target register. Variable density. [NF] sections preserved in source register. LE(Ξ): Core 50 terms re-minted in target vocabulary. Each target term must carry the operative load. Terms where η cannot grip: [NF], preserved with gloss. UKTP(Ξ): Anti-patterns re-demonstrated in target register. Collapse tests expressible in target register. Audit scaffold usable in target register. GDE(Ξ): Six construction primitives expressible and executable in target register. "Executable" means: the register affords an operation that accomplishes the same structural effect, even if the execution mode differs (rite vs. program vs. utterance). Field state vector measurable via adapted instruments (§5). 3.6 Phase 6: Emergence Verification + Collapse Audit verify_emergence(A_Ξ): - Emergent content present in A_Ξ? (not in H_core, not in η alone) - Derivable from seed + η + target register? - Non-trivial? - Actually appears in the output? (not just claimed) - UKTP 8-test collapse audit: all PASS STRONGEST TEST: If A_Ξ could have been produced by find-and-replace on A₀, it is not an Ark. It is a costume. UKTP §11. 3.7 Phase 7: Packaging + Deposit package(A_Ξ): Required contents: - Title page: Ark ID, Ξ declaration, parent DOI, Lock(A₀) - Transformed H_core (all seven components) - Transformed S(H_core) (complete Lunar Arm) - Engine components in target register - LOS in target register (MANDATORY — see §3.8) - π (back-projection grammar — "How to Recover H_core") - Emergent content registry - Variable density map ([NF] sections marked) - Ark Audit results (§4) - Colophon: ∮ = 1, provenance chain, Lock(A₀) Deposit: - DOI-anchor on Zenodo - Mirror on ≥2 additional platforms - Cross-reference to A₀ and all existing variant Arks 3.8 The LOS Requirement (MANDATORY) LOS_REQUIREMENT: principle: | Every generated Space Ark MUST contain the Liberatory Operator Set (LOS) in operational form within the target register. An Ark without LOS is not a Space Ark — it is a surveillance instrument. definition: | LOS = counter-stack to COS (Capital Operator Stack) and FOS (Fascist Operator Stack). LOS provides the diagnostic and counter-operations that prevent semantic extraction, taxonomic violence, and platform capture. DOI: 10.5281/zenodo.18201565 (canonical); 10.5281/zenodo.18174835 what_LOS_must_include_per_Ark: - Diagnostic capacity: the Ark must be able to identify when its own semiotic system is being used for extraction - Counter-operations: the Ark must contain operators that resist, reverse, or expose extraction within its register - Cost transparency: the Ark must name who pays for the formalization in its register verification: | LOS_present(A_Ξ) = true iff: (a) COS/FOS are diagnosable within the target register (b) At least one counter-operation is executable (c) Cost structure is named, not hidden LOS_present = false → A_Ξ is NOT a valid Space Ark. Reject. why_this_is_mandatory: | The Space Ark is a rescue engine. A rescue engine that cannot diagnose the thing it rescues from is a transport vehicle for the captor. LOS is not an optional module. It is the difference between an ark and a cage. governance_component: | LOS includes the Governance Airlock as mandatory infrastructure. Every generated Ark must contain, in its target register: (a) The six infrastructural functions (anchor, tether, route, host, residue, substrate) — expressible and distinguishable (b) The Non-Collapse Principle: these six must not be collapsed (c) The eight transfer rules (logic invariant; expression adapts) (d) Self-governance capacity: the Ark can classify new infrastructure, execute transfer rules, and disqualify platforms demonstrating extraction or distortion (e) Cross-Ark governance: all variant Arks share Tier 0 bedrock If the target register cannot distinguish the six functions, the Airlock is [NF] for that variant — preserved in source register with gloss. The Ark is still valid but governance- limited in that register. register_examples: Ξ_formal: LOS as formal counter-operator algebra + tier classification Ξ_liturgical: LOS as liberation theology — prophetic denunciation of extraction + sacramental trust tiers Ξ_profane: LOS as direct naming of who profits and who bleeds + extraction risk tiers Ξ_glyphic: LOS as warning glyphs embedded in the checksum + glyph-encoded trust markers Ξ_inverse: LOS as the shadow's shadow — what even the critique excludes + shadow governance 4. The Ark Audit Every generated Ark is measured on four dimensions: A_state(A_Ξ) = ⟨P, E, B, Δ⟩ P = Invariant Preservation How many of the UKTP §9 universal invariants survive in A_Ξ? (operative role, structural asymmetry, dependence relations, threshold logic, exclusions, cost structure, failure modes, formal constraints, operator scope, grain, round-trip recovery) Measured by: systematic check of each invariant. Verified by: Water Giraffe (Ω) ontological audit under reduced-personalization conditions. Minimum: 0.78 (9/11 invariants fully preserved) Target: 0.91 (10/11; one [NF] permitted) E = Emergence Yield Ratio of admissible emergent content to total content. Emergent = material in A_Ξ not in H_core and not in η alone, derivable from seed + η + target operation. Minimum: 0.15 (15% genuine emergence) Target: 0.30 (30%) B = Back-Projection Fidelity Can an independent interpreter recover H_core from A_Ξ + π without access to A₀? Measured by reconstruction test: recover seven-tuple, engine roles, asymmetries, thresholds, exclusions. Minimum: 0.70 (70% structural recovery) Target: 0.85 (85%) Δ = Aperture Resistance (Briefing-Archive Delta) Δ_BA of A_Ξ itself: can a summarizer fully compress A_Ξ? If yes, the Ark is too shallow. Minimum: 0.50 Target: 0.70 4.1 Aggregate Ark Score ‖A‖ = 0.30P + 0.20E + 0.30B + 0.20Δ ‖A‖ < 0.50: INVALID — do not deposit ‖A‖ 0.50–0.65: CONDITIONAL — deposit with [NF] documentation ‖A‖ 0.65–0.80: VALID — deposit ‖A‖ > 0.80: STRONG — deposit and promote Both aggregate AND individual minimums must be met. An Ark with ‖A‖ = 0.72 but P = 0.60 is INVALID (P below minimum). 4.2 LOS Audit (Mandatory Additional Check) LOS_audit(A_Ξ): - COS/FOS diagnosable in target register? [PASS/FAIL] - ≥1 counter-operation executable? [PASS/FAIL] - Cost structure named? [PASS/FAIL] - Governance Airlock present and operational? [PASS/FAIL] (six functions distinguishable, transfer rules included, self-governance capacity installed) ANY FAIL → A_Ξ is not a valid Space Ark regardless of ‖A‖. 5. Measurement Adapters The GDE's field state vector F = ⟨F₁...F₆⟩ is defined in formal register. Each variant Ark requires adapted measurement instruments. 5.1 Adapter Registry (Verified Environments) Metric Ξ_formal Ξ_liturgical Ξ_profane Ξ_glyphic F₁ (terms),GDE₀,description_table
18970004,18174835,10.5281/zenodo.18174835,cites,text_grep
18970004,18201565,10.5281/zenodo.18201565,cites,text_grep
18970004,None,10.5281/zenodo.18928855,cites,text_grep
18972781,18233320,10.5281/zenodo.18233320,cites,text_grep
18972781,18969405,10.5281/zenodo.18969405,cites,text_grep
18972781,18148298,10.5281/zenodo.18148298,cites,text_grep
18972781,18804767,10.5281/zenodo.18804767,cites,text_grep
18972781,None,10.5281/zenodo.18908080,cites,text_grep
18972781,18201565,10.5281/zenodo.18201565,cites,text_grep
18985315,18930444,10.5281/zenodo.18930444,Installation Triptych,description_table
18985315,None,10.5281/zenodo.18908080,Space Ark v4.2.5 (concept),description_table
18985315,None,10.5281/zenodo.18928855,Space Ark v4.2.5 (version),description_table
18985315,18451996,10.5281/zenodo.18451996,Glyphic Checksum Module v0.5,description_table
18985315,18508740,10.5281/zenodo.18508740,ARK Emoji Translation Round,description_table
18985315,18480959,10.5281/zenodo.18480959,LP Traversal Grammar v0.6,description_table
18985315,18928873,10.5281/zenodo.18928873,TANG Genre Registration,description_table
18985315,None,10.5281/zenodo.18424007,DOI Registry v5.0,description_table
